,temp,salt,p
92,0.2728463671010829,34.85815751513372,755.3365770848225
93,0.27312383523917577,34.857785624167185,755.3383474709243
94,0.2727310142584086,34.858226455026085,755.3398936866756
95,0.27314239888604824,34.85756041702447,755.3408851841608
96,0.2730942233145434,34.85775848841855,755.3410758662911
97,0.27273751590429707,34.85801596263379,755.3404367034409
98,0.27303266415627275,34.85782884673204,755.3391125776521
99,0.27312296633813204,34.85778717680701,755.3373526503653
100,0.2728546949874252,34.85808993370569,755.335472429848
101,0.27313613694009786,34.857774473861745,755.3337105873374
102,0.2730865017377545,34.85783113865038,755.3322401968009
103,0.27285863108608094,34.858087875208724,755.3313802624521
104,0.27313938951965727,34.857569313769005,755.3313568520854
132,0.2718807533706664,34.85778406630469,755.2690655531437
133,0.27178001046892825,34.85791840990826,755.2326725936896
134,0.2721288037474793,34.85755306947276,755.1862149717608
135,0.27171344002569936,34.85825642523057,755.1284873383173
136,0.2722560026378428,34.857644124405965,755.0586679932277
137,0.2721718854184978,34.857655535594915,754.9762536804981
138,0.27182021849758375,34.85817781400729,754.8815168067713
139,0.272129327368948,34.85781948856525,754.7756066957618
140,0.2719657673364182,34.85793928038639,754.660279463555
141,0.27218661211498474,34.85783388387522,754.5376782411439
142,0.2723107720952601,34.857797511863374,754.4101020527477
143,0.2727828679759697,34.857646228641755,754.27998883726
144,0.2731031032753113,34.8576528104165,754.1494491435687
145,0.273044830883383,34.85754785462757,754.0198972433271
146,0.27302963414447345,34.85765200104614,753.8921688479601
147,0.27328714889622263,34.857870201985946,753.7666793309298
148,0.2737068782751091,34.857587148141505,753.6435983673506
149,0.2734937910503187,34.85789673246498,753.5226813766158
150,0.27376412927260824,34.85766175797165,753.4034019081618
151,0.2733816764690352,34.858160270182246,753.2851269393783
152,0.27368652145975403,34.85788586556332,753.1669277958097
153,0.2739410622275773,34.8576685041166,753.0479118345902
154,0.2739699200634635,34.85750292090966,752.9274059165225
155,0.2737525005865458,34.85775951750242,752.8047734336633
156,0.2737560832196075,34.85782800342218,752.6794636518207
157,0.2737784209299741,34.858079734421004,752.5516188830563
158,0.2741686086233524,34.85777466045503,752.4222906964252
159,0.2743708623849692,34.85782507817883,752.2927089226131
160,0.2747981913243736,34.85747794169528,752.1639041221939
161,0.2752370610220384,34.85736237507708,752.03664584271
162,0.2752079187802089,34.85755592008158,751.9113730373253
163,0.27548805530349124,34.85751509298193,751.788127238187
164,0.27571358887045144,34.85759372102137,751.6662607817784
165,0.27602588300273495,34.8573716017399,751.5449635874478
166,0.2760145714830352,34.85745462256646,751.4234816354295
167,0.27577255644980037,34.85759476234557,751.3010414583487
168,0.2758380474060482,34.857533875775935,751.1773009216624
169,0.27619412773640595,34.857408748227265,751.0521634340834
170,0.2761301076585052,34.857612723951426,750.9257926527252
171,0.27602713740084195,34.857802047648846,750.7987302936687
172,0.2760614702192097,34.857634115916944,750.6716709347226
173,0.27630824898654766,34.857371004733224,750.5451183957869
174,0.2766139666572272,34.857100127124205,750.4191663109642
175,0.27583024641649057,34.8580539022154,750.293912051246
176,0.27598937617981006,34.85774413795282,750.1694419006618
177,0.27633565189569853,34.85736750382167,750.045722769733
178,0.2762886479657484,34.85739010184894,749.9227499589236
179,0.2762782307543017,34.85754451815419,749.8005954493931
180,0.27628201106990086,34.857639786180705,749.6794920951028
181,0.276400242257893,34.85777916464712,749.5594651458644
182,0.27626341290980805,34.857857951850605,749.4403759785793
183,0.27629144634259734,34.85783603998192,749.3220859272228
184,0.276638253736464,34.857311184660915,749.2046201193679
185,0.27633635632587367,34.857659163658,749.0882588013235
186,0.2763907681813531,34.85786745775808,748.9731616461297
187,0.2762772639840218,34.8580183167881,748.8594861706599
188,0.2769935361578698,34.857146798307475,748.7475540562758
189,0.27661699891649977,34.85780719945705,748.637754600462
190,0.27667477226266324,34.85766039950794,748.5303427239367
191,0.277024475176446,34.857370505437146,748.4253525859924
192,0.276761964944309,34.85785600946425,748.3226399593437
193,0.27676390405421947,34.8577387606458,748.2218090368408
194,0.2770150983240182,34.85745508041831,748.1222251142278
195,0.27685400922140735,34.85769357034354,748.0231587934037
196,0.27699878298101693,34.857689658572966,747.9238970266713
197,0.27678409418000954,34.85781558561454,747.8238040964939
198,0.27678219046063346,34.85781758824155,747.7223708224346
199,0.27713435970647887,34.857582584905394,747.6194348051391
200,0.2770875801702965,34.85762368636795,747.5149196984111
201,0.27674298322463176,34.85763755470671,747.4086565310614
202,0.2766895467675896,34.857845158538616,747.3009327594528
203,0.2764298704439095,34.857853211560354,747.192258203706
204,0.27640606026456277,34.857622631874776,747.0830495557468
205,0.27643443065123324,34.857798145959414,746.973519366446
206,0.276658666310784,34.85746544643784,746.8638815631365
207,0.2764900114549873,34.857659510590466,746.7546043328695
208,0.27651342594522527,34.85769588472425,746.6462912698881
209,0.2765110944767458,34.85776027897115,746.539589483874
210,0.27708470457271056,34.857175844793645,746.4349007821984
211,0.27661627357178015,34.85776205043741,746.3322253478052
212,0.2768109601559664,34.85750008439012,746.2313520125297
213,0.27678737694164396,34.8575547037697,746.1319855561211
214,0.27657031116366604,34.85765286854299,746.0336489249731
215,0.2764794923057356,34.857752928424915,745.9355655580425
216,0.27651712202492246,34.857666207001586,745.8370630629817
217,0.27674436339587677,34.85774291185606,745.7379610335304
218,0.2766932996369569,34.857642011829206,745.6383130629816
219,0.27692467785978475,34.857249920180216,745.5384461603799
220,0.27664681789376155,34.857590529888284,745.4390061169436
221,0.27669941305660817,34.85758826399535,745.340764039621
222,0.27669951498164913,34.8576439953682,745.2443086558793
